# timestamp, timestep, pktv4counts, pktv6counts
1548997498.169638, 2976, 12184, 167
1548997498.269638, 2977, 8361, 377
1548997498.369638, 2978, 8840, 324
1548997498.469638, 2979, 8337, 332
1548997498.569638, 2980, 8465, 81
1548997498.669638, 2981, 7840, 237
1548997498.769638, 2982, 9139, 182
1548997498.869637, 2983, 9740, 114
1548997498.969637, 2984, 10187, 126
1548997499.069637, 2985, 10598, 169
1548997499.169637, 2986, 10320, 207
1548997499.269637, 2987, 8884, 145
1548997499.369637, 2988, 10612, 225
1548997499.469637, 2989, 10495, 111
1548997499.569637, 2990, 10797, 159
1548997499.669637, 2991, 9817, 183
1548997499.769637, 2992, 9519, 160
1548997499.869637, 2993, 8551, 136
1548997499.969636, 2994, 8283, 162
1548997500.069636, 2995, 6936, 122
1548997500.169636, 2996, 9610, 74
1548997500.269636, 2997, 9879, 143
1548997500.369636, 2998, 10169, 715
1548997500.469636, 2999, 8779, 288
1548997500.569636, 3000, 9518, 137
1548997500.669636, 3001, 9450, 114
1548997500.769636, 3002, 12910, 73
1548997500.869636, 3003, 12654, 200
1548997500.969635, 3004, 11675, 104
1548997501.069635, 3005, 12271, 226
1548997501.169635, 3006, 10312, 139
1548997501.269635, 3007, 11398, 198
1548997501.369635, 3008, 11338, 288
1548997501.469635, 3009, 10268, 144
1548997501.569635, 3010, 9111, 337
1548997501.669635, 3011, 9899, 334
1548997501.769635, 3012, 10279, 304
1548997501.869635, 3013, 10640, 279
1548997501.969635, 3014, 8174, 210
1548997502.069634, 3015, 7483, 166
1548997502.169634, 3016, 8879, 145
1548997502.269634, 3017, 10061, 199
1548997502.369634, 3018, 10554, 917
1548997502.469634, 3019, 9621, 578
1548997502.569634, 3020, 9852, 182
1548997502.669634, 3021, 9300, 155
1548997502.769634, 3022, 10607, 425
1548997502.869634, 3023, 9628, 228
1548997502.969634, 3024, 10183, 117
1548997503.069633, 3025, 9055, 213
1548997503.169633, 3026, 10209, 310
1548997503.269633, 3027, 11761, 193
1548997503.369633, 3028, 9707, 238
1548997503.469633, 3029, 11412, 147
1548997503.569633, 3030, 13229, 386
1548997503.669633, 3031, 11601, 181
1548997503.769633, 3032, 11467, 288
1548997503.869633, 3033, 11155, 157
1548997503.969633, 3034, 10366, 186
1548997504.069633, 3035, 10578, 241
1548997504.169632, 3036, 9285, 331
1548997504.269632, 3037, 9707, 317
1548997504.369632, 3038, 9724, 147
1548997504.469632, 3039, 11069, 254
1548997504.569632, 3040, 11680, 221
1548997504.669632, 3041, 12112, 181
1548997504.769632, 3042, 12918, 252
1548997504.869632, 3043, 10853, 174
1548997504.969632, 3044, 12210, 239
1548997505.069632, 3045, 11631, 245
1548997505.169631, 3046, 12701, 172
1548997505.269631, 3047, 10881, 215
1548997505.369631, 3048, 11147, 471
1548997505.469631, 3049, 10431, 230
1548997505.569631, 3050, 10600, 633
1548997505.669631, 3051, 11663, 423
1548997505.769631, 3052, 11981, 877
1548997505.869631, 3053, 11513, 596
1548997505.969631, 3054, 10765, 523
1548997506.069631, 3055, 11166, 701
1548997506.169631, 3056, 11312, 637
1548997506.269630, 3057, 13231, 675
1548997506.369630, 3058, 13386, 718
1548997506.469630, 3059, 11403, 687
1548997506.569630, 3060, 12664, 491
1548997506.669630, 3061, 11175, 287
1548997506.769630, 3062, 12122, 794
1548997506.869630, 3063, 10680, 177
1548997506.969630, 3064, 10780, 521
1548997507.069630, 3065, 11808, 432
1548997507.169630, 3066, 11474, 1106
1548997507.269629, 3067, 10468, 313
1548997507.369629, 3068, 10280, 138
1548997507.469629, 3069, 9546, 325
1548997507.569629, 3070, 9748, 243
1548997507.669629, 3071, 11920, 315
1548997507.769629, 3072, 8918, 193
1548997507.869629, 3073, 10274, 201
1548997507.969629, 3074, 10142, 251
1548997508.069629, 3075, 10084, 246
1548997508.169629, 3076, 10633, 235
1548997508.269629, 3077, 9980, 125
1548997508.369628, 3078, 10671, 154
1548997508.469628, 3079, 12057, 174
1548997508.569628, 3080, 9870, 206
1548997508.669628, 3081, 10002, 195
1548997508.769628, 3082, 9779, 260
1548997508.869628, 3083, 10288, 257
1548997508.969628, 3084, 10951, 240
1548997509.069628, 3085, 10166, 274
1548997509.169628, 3086, 9481, 181
1548997509.269628, 3087, 10517, 304
1548997509.369627, 3088, 10720, 340
1548997509.469627, 3089, 11078, 356
1548997509.569627, 3090, 9546, 219
1548997509.669627, 3091, 11012, 200
1548997509.769627, 3092, 9389, 372
1548997509.869627, 3093, 12215, 274
1548997509.969627, 3094, 10225, 234
1548997510.069627, 3095, 12063, 410
1548997510.169627, 3096, 11460, 89
1548997510.269627, 3097, 9550, 155
1548997510.369627, 3098, 9379, 140
1548997510.469626, 3099, 10364, 62
1548997510.569626, 3100, 11291, 96
1548997510.669626, 3101, 8371, 113
1548997510.769626, 3102, 10766, 253
1548997510.869626, 3103, 10158, 206
1548997510.969626, 3104, 10396, 79
1548997511.069626, 3105, 8732, 94
1548997511.169626, 3106, 10069, 119
1548997511.269626, 3107, 11500, 81
1548997511.369626, 3108, 8198, 174
1548997511.469625, 3109, 9604, 71
1548997511.569625, 3110, 10469, 96
1548997511.669625, 3111, 9833, 98
1548997511.769625, 3112, 9721, 108
1548997511.869625, 3113, 10484, 196
1548997511.969625, 3114, 9147, 232
1548997512.069625, 3115, 10569, 343
1548997512.169625, 3116, 10553, 351
1548997512.269625, 3117, 10545, 239
1548997512.369625, 3118, 9775, 312
1548997512.469625, 3119, 11827, 123
1548997512.569624, 3120, 12403, 114
1548997512.669624, 3121, 11023, 110
1548997512.769624, 3122, 12235, 99
1548997512.869624, 3123, 10786, 87
1548997512.969624, 3124, 12625, 256
1548997513.069624, 3125, 11391, 221
1548997513.169624, 3126, 11628, 636
1548997513.269624, 3127, 13074, 537
1548997513.369624, 3128, 12954, 645
1548997513.469624, 3129, 9974, 959
1548997513.569623, 3130, 8603, 1102
1548997513.669623, 3131, 9647, 224
1548997513.769623, 3132, 8646, 314
1548997513.869623, 3133, 10508, 342
1548997513.969623, 3134, 8427, 97
1548997514.069623, 3135, 8537, 65
1548997514.169623, 3136, 12068, 135
1548997514.269623, 3137, 10987, 132
1548997514.369623, 3138, 11061, 257
1548997514.469623, 3139, 11833, 266
1548997514.569623, 3140, 13484, 126
1548997514.669622, 3141, 11349, 161
1548997514.769622, 3142, 11175, 86
1548997514.869622, 3143, 9590, 109
1548997514.969622, 3144, 11792, 138
1548997515.069622, 3145, 10239, 112
1548997515.169622, 3146, 11704, 89
1548997515.269622, 3147, 11971, 152
1548997515.369622, 3148, 11398, 104
1548997515.469622, 3149, 10500, 271
1548997515.569622, 3150, 13100, 293
1548997515.669621, 3151, 10885, 499
1548997515.769621, 3152, 10465, 153
1548997515.869621, 3153, 10595, 221
1548997515.969621, 3154, 10435, 467
1548997516.069621, 3155, 13064, 134
1548997516.169621, 3156, 12656, 215
1548997516.269621, 3157, 8908, 377
1548997516.369621, 3158, 13116, 288
1548997516.469621, 3159, 10209, 183
1548997516.569621, 3160, 9964, 281
1548997516.669621, 3161, 10995, 321
1548997516.769620, 3162, 14372, 460
1548997516.869620, 3163, 14316, 455
1548997516.969620, 3164, 9801, 471
1548997517.069620, 3165, 8040, 420
1548997517.169620, 3166, 10536, 299
1548997517.269620, 3167, 9226, 430
1548997517.369620, 3168, 9514, 167
1548997517.469620, 3169, 9587, 295
1548997517.569620, 3170, 10253, 472
1548997517.669620, 3171, 9536, 325
1548997517.769619, 3172, 10150, 224
1548997517.869619, 3173, 9702, 283
1548997517.969619, 3174, 9861, 248
1548997518.069619, 3175, 10996, 268
1548997518.169619, 3176, 9153, 151
1548997518.269619, 3177, 9073, 326
1548997518.369619, 3178, 9295, 187
1548997518.469619, 3179, 10183, 290
1548997518.569619, 3180, 9721, 153
1548997518.669619, 3181, 9254, 259
1548997518.769619, 3182, 8406, 190
1548997518.869618, 3183, 9590, 237
1548997518.969618, 3184, 9314, 183
1548997519.069618, 3185, 8671, 253
1548997519.169618, 3186, 9532, 276
1548997519.269618, 3187, 9735, 284
1548997519.369618, 3188, 8684, 248
1548997519.469618, 3189, 9623, 255
1548997519.569618, 3190, 9391, 253
1548997519.669618, 3191, 10396, 375
1548997519.769618, 3192, 11996, 226
1548997519.869617, 3193, 11488, 258
1548997519.969617, 3194, 10686, 178
1548997520.069617, 3195, 11054, 257
1548997520.169617, 3196, 11124, 451
1548997520.269617, 3197, 10452, 218
1548997520.369617, 3198, 9393, 216
1548997520.469617, 3199, 10921, 945
1548997520.569617, 3200, 12331, 901
1548997520.669617, 3201, 9327, 1107
1548997520.769617, 3202, 9811, 695
1548997520.869617, 3203, 9975, 1105
1548997520.969616, 3204, 12387, 1031
1548997521.069616, 3205, 10009, 1164
1548997521.169616, 3206, 10756, 1420
1548997521.269616, 3207, 12416, 1334
1548997521.369616, 3208, 9469, 1386
1548997521.469616, 3209, 9381, 1526
1548997521.569616, 3210, 9454, 1381
1548997521.669616, 3211, 10376, 1202
1548997521.769616, 3212, 9631, 1595
1548997521.869616, 3213, 10983, 1250
1548997521.969615, 3214, 11075, 934
1548997522.069615, 3215, 10628, 945
1548997522.169615, 3216, 9398, 1279
1548997522.269615, 3217, 9828, 1120
1548997522.369615, 3218, 11526, 872
1548997522.469615, 3219, 11163, 110
1548997522.569615, 3220, 10565, 373
1548997522.669615, 3221, 9863, 1281
1548997522.769615, 3222, 9537, 1184
1548997522.869615, 3223, 10152, 929
1548997522.969615, 3224, 9804, 1293
1548997523.069614, 3225, 11058, 1158
1548997523.169614, 3226, 11896, 1003
1548997523.269614, 3227, 12163, 994
1548997523.369614, 3228, 12416, 1352
1548997523.469614, 3229, 12354, 1414
1548997523.569614, 3230, 13150, 1200
1548997523.669614, 3231, 12329, 1345
1548997523.769614, 3232, 12101, 1147
1548997523.869614, 3233, 13847, 871
1548997523.969614, 3234, 12214, 1464
1548997524.069613, 3235, 12854, 886
1548997524.169613, 3236, 11885, 1454
1548997524.269613, 3237, 13012, 789
1548997524.369613, 3238, 12634, 1102
1548997524.469613, 3239, 12768, 537
1548997524.569613, 3240, 12293, 1146
1548997524.669613, 3241, 12163, 497
1548997524.769613, 3242, 10736, 482
1548997524.869613, 3243, 11866, 1365
1548997524.969613, 3244, 11211, 423
1548997525.069613, 3245, 11147, 1019
1548997525.169612, 3246, 10539, 179
1548997525.269612, 3247, 10175, 837
1548997525.369612, 3248, 8863, 771
1548997525.469612, 3249, 9574, 1231
1548997525.569612, 3250, 11342, 389
1548997525.669612, 3251, 10023, 351
1548997525.769612, 3252, 9857, 906
1548997525.869612, 3253, 11400, 121
1548997525.969612, 3254, 10560, 191
1548997526.069612, 3255, 10485, 135
1548997526.169611, 3256, 12836, 188
1548997526.269611, 3257, 10467, 194
1548997526.369611, 3258, 11073, 160
1548997526.469611, 3259, 11390, 140
1548997526.569611, 3260, 12015, 393
1548997526.669611, 3261, 12245, 460
1548997526.769611, 3262, 12307, 293
1548997526.869611, 3263, 12995, 219
1548997526.969611, 3264, 12755, 353
1548997527.069611, 3265, 12040, 143
1548997527.169611, 3266, 13744, 142
1548997527.269610, 3267, 13402, 198
1548997527.369610, 3268, 13182, 246
1548997527.469610, 3269, 13140, 505
1548997527.569610, 3270, 12776, 402
1548997527.669610, 3271, 12053, 236
1548997527.769610, 3272, 12818, 222
1548997527.869610, 3273, 12773, 173
1548997527.969610, 3274, 12635, 308
1548997528.069610, 3275, 13471, 177
1548997528.169610, 3276, 13111, 139
1548997528.269609, 3277, 13781, 216
1548997528.369609, 3278, 13824, 173
1548997528.469609, 3279, 12954, 373
1548997528.569609, 3280, 12185, 422
1548997528.669609, 3281, 13565, 526
1548997528.769609, 3282, 13619, 447
1548997528.869609, 3283, 13269, 475
1548997528.969609, 3284, 11546, 301
1548997529.069609, 3285, 10869, 386
1548997529.169609, 3286, 11179, 356
1548997529.269608, 3287, 12130, 542
1548997529.369608, 3288, 12075, 500
1548997529.469608, 3289, 10978, 537
1548997529.569608, 3290, 10735, 586
1548997529.669608, 3291, 10309, 1055
1548997529.769608, 3292, 8965, 2006
1548997529.869608, 3293, 9144, 564
1548997529.969608, 3294, 11483, 581
1548997530.069608, 3295, 8209, 706
1548997530.169608, 3296, 9417, 830
1548997530.269608, 3297, 8797, 699
1548997530.369607, 3298, 10831, 210
1548997530.469607, 3299, 9539, 185
1548997530.569607, 3300, 9548, 156
1548997530.669607, 3301, 10902, 166
1548997530.769607, 3302, 8673, 538
1548997530.869607, 3303, 8908, 530
1548997530.969607, 3304, 8425, 1026
1548997531.069607, 3305, 9630, 179
1548997531.169607, 3306, 10569, 301
1548997531.269607, 3307, 9414, 260
1548997531.369606, 3308, 10380, 235
1548997531.469606, 3309, 9233, 255
1548997531.569606, 3310, 9017, 772
1548997531.669606, 3311, 9237, 501
1548997531.769606, 3312, 8909, 259
1548997531.869606, 3313, 10258, 488
1548997531.969606, 3314, 9977, 780
1548997532.069606, 3315, 8466, 228
1548997532.169606, 3316, 11177, 127
1548997532.269606, 3317, 10499, 96
1548997532.369606, 3318, 9339, 155
1548997532.469605, 3319, 10141, 377
1548997532.569605, 3320, 10321, 277
1548997532.669605, 3321, 9248, 302
1548997532.769605, 3322, 12299, 224
1548997532.869605, 3323, 12412, 206
1548997532.969605, 3324, 13711, 968
1548997533.069605, 3325, 12803, 319
1548997533.169605, 3326, 12549, 119
1548997533.269605, 3327, 12950, 469
1548997533.369605, 3328, 11548, 220
1548997533.469604, 3329, 10230, 376
1548997533.569604, 3330, 10454, 319
1548997533.669604, 3331, 10358, 296
1548997533.769604, 3332, 11083, 345
1548997533.869604, 3333, 11510, 177
1548997533.969604, 3334, 10275, 252
1548997534.069604, 3335, 9871, 303
1548997534.169604, 3336, 10654, 185
1548997534.269604, 3337, 9371, 382
1548997534.369604, 3338, 8527, 244
1548997534.469604, 3339, 10205, 133
1548997534.569603, 3340, 9706, 136
1548997534.669603, 3341, 10640, 177
1548997534.769603, 3342, 10371, 183
1548997534.869603, 3343, 10035, 273
1548997534.969603, 3344, 12165, 500
1548997535.069603, 3345, 10626, 415
1548997535.169603, 3346, 11625, 215
1548997535.269603, 3347, 9449, 220
1548997535.369603, 3348, 10314, 286
1548997535.469603, 3349, 8836, 136
1548997535.569602, 3350, 9040, 385
1548997535.669602, 3351, 11423, 116
1548997535.769602, 3352, 10604, 217
1548997535.869602, 3353, 8649, 313
1548997535.969602, 3354, 8498, 334
1548997536.069602, 3355, 9497, 698
1548997536.169602, 3356, 11444, 450
1548997536.269602, 3357, 10405, 551
1548997536.369602, 3358, 8991, 385
1548997536.469602, 3359, 8573, 228
1548997536.569602, 3360, 8048, 210
1548997536.669601, 3361, 9912, 1324
1548997536.769601, 3362, 9223, 907
1548997536.869601, 3363, 16941, 885
1548997536.969601, 3364, 31598, 553
1548997537.069601, 3365, 29755, 850
1548997537.169601, 3366, 34109, 1131
1548997537.269601, 3367, 25818, 1258
1548997537.369601, 3368, 14680, 1333
1548997537.469601, 3369, 17150, 797
1548997537.569601, 3370, 16810, 958
1548997537.669600, 3371, 16330, 819
1548997537.769600, 3372, 16290, 596
1548997537.869600, 3373, 10735, 639
1548997537.969600, 3374, 15592, 879
1548997538.069600, 3375, 16096, 600
1548997538.169600, 3376, 10670, 330
1548997538.269600, 3377, 9606, 405
1548997538.369600, 3378, 9022, 804
1548997538.469600, 3379, 8773, 690
1548997538.569600, 3380, 10735, 205
1548997538.669600, 3381, 8934, 697
1548997538.769599, 3382, 10056, 1219
1548997538.869599, 3383, 9404, 333
1548997538.969599, 3384, 10020, 577
1548997539.069599, 3385, 9411, 855
1548997539.169599, 3386, 11080, 844
1548997539.269599, 3387, 11388, 759
1548997539.369599, 3388, 10106, 446
1548997539.469599, 3389, 11588, 641
1548997539.569599, 3390, 14219, 684
1548997539.669599, 3391, 14308, 299
1548997539.769598, 3392, 10489, 365
1548997539.869598, 3393, 10349, 950
1548997539.969598, 3394, 11338, 530
1548997540.069598, 3395, 9825, 433
1548997540.169598, 3396, 9969, 663
1548997540.269598, 3397, 10306, 290
1548997540.369598, 3398, 9171, 102
1548997540.469598, 3399, 9925, 170
1548997540.569598, 3400, 10528, 183
1548997540.669598, 3401, 10104, 336
1548997540.769598, 3402, 11062, 200
1548997540.869597, 3403, 11700, 392
1548997540.969597, 3404, 10739, 106
1548997541.069597, 3405, 13707, 133
1548997541.169597, 3406, 9904, 330
1548997541.269597, 3407, 10272, 330
1548997541.369597, 3408, 9011, 539
1548997541.469597, 3409, 8938, 289
1548997541.569597, 3410, 11144, 425
1548997541.669597, 3411, 10845, 317
1548997541.769597, 3412, 10646, 303
1548997541.869596, 3413, 10365, 202
1548997541.969596, 3414, 10992, 112
1548997542.069596, 3415, 9913, 99
1548997542.169596, 3416, 11831, 159
1548997542.269596, 3417, 12853, 59
1548997542.369596, 3418, 12798, 585
1548997542.469596, 3419, 12279, 599
1548997542.569596, 3420, 10300, 258
1548997542.669596, 3421, 9619, 385
1548997542.769596, 3422, 10188, 473
1548997542.869596, 3423, 9758, 602
1548997542.969595, 3424, 10535, 446
1548997543.069595, 3425, 10062, 251
1548997543.169595, 3426, 11845, 220
1548997543.269595, 3427, 12003, 102
1548997543.369595, 3428, 12165, 114
1548997543.469595, 3429, 12101, 136
1548997543.569595, 3430, 12651, 127
